,id,pesquisa,tabela,nome_tabela
1677,CD,Censo Demográfico,3571,"Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar - Amostra Rendimento"
1678,CD,Censo Demográfico,3572,"Pessoas de 10 anos ou mais de idade, por situação do domicílio, sexo e condição de atividade na semana de referência, segundo a cor ou raça, o nível de instrução e os grupos de idade"
1679,CD,Censo Demográfico,3573,"Pessoas de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo o sexo, a condição no domicílio e o compartilhamento da responsabilidade pelo domicílio, a naturalidade em relação ao município e os grupos de idade"
1680,CD,Censo Demográfico,3574,"Pessoas de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo o sexo, a condição no domicílio e o compartilhamento da responsabilidade pelo domicílio, a naturalidade em relação à unidade da federação e os grupos de idade"
1681,CD,Censo Demográfico,3575,"Moradores em domicílios particulares permanentes, exceto os moradores cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), e Valor do rendimento nominal médio mensal domiciliar e mediano mensal domiciliar dos moradores em domicílios particulares permanentes, exceto os moradores cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar"
1682,CD,Censo Demográfico,3576,"Pessoas de 10 anos ou mais de idade, Valor do rendimento nominal médio mensal e mediano mensal, das pessoas de 10 anos ou mais de idade, segundo a situação do domicílio, o sexo, a condição de atividade na semana de referência e os grupos de idade"
1683,CD,Censo Demográfico,3577,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, Valor do rendimento nominal médio mensal e mediano mensal de todos os trabalhos, das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, segundo a situação do domicílio, o sexo, a cor ou raça, o nível de instrução, a condição de contribuição para instituto de previdência oficial em qualquer trabalho e os grupos de idade"
1684,CD,Censo Demográfico,3578,"Pessoas moradoras em domicílios particulares permanentes, exceto os moradores cuja condição no domicílio era pensionista, empregada(o) doméstica(o) ou parente da(o) empregada(o) doméstica(o), e Valor do rendimento nominal médio mensal domiciliar per capita e mediano mensal domiciliar per capita dos moradores em domicílios particulares permanentes, exceto os moradores cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar"
1685,CD,Censo Demográfico,3579,"Pessoas de 10 anos ou mais de idade, por situação de ocupação na semana de referência e a situação do domicílio, segundo o sexo, a frequência à escola e os grupos de idade"
1686,CD,Censo Demográfico,3580,"Pessoas de 10 anos ou mais de idade, por condição de aposentada ou pensionista de instituto de previdência oficial no mês de referência e o sexo, segundo a situação de ocupação na semana de referência e os grupos de idade"
1687,CD,Censo Demográfico,3581,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por situação do domicílio e sexo, segundo a cor ou raça, o nível de instrução, a condição de contribuição para instituto de previdência oficial em qualquer trabalho e os grupos de idade"
1688,CD,Censo Demográfico,3582,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por situação do domicílio e sexo, segundo o número de trabalhos, a condição de contribuição para instituto de previdência oficial no trabalho principal, os grupos de horas habitualmente trabalhadas por semana no trabalho principal e os grupos de idade"
1689,CD,Censo Demográfico,3583,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por sexo e nível de instrução, segundo, a condição de contribuição para instituto de previdência oficial no trabalho principal, os grupos de horas habitualmente trabalhadas por semana no trabalho principal e os grandes grupos de ocupação no trabalho principal"
1690,CD,Censo Demográfico,3584,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por sexo e nível de instrução, segundo, a condição de contribuição para instituto de previdência oficial no trabalho principal, os grupos de horas habitualmente trabalhadas por semana no trabalho principal, os grupos de idade e a seção de atividade do trabalho principal"
1691,CD,Censo Demográfico,3585,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por situação do domicílio e sexo, segundo, o nível de instrução, os grupos de idade e a posição na ocupação, subgrupo e categoria do emprego e contribuição para instituto de previdência oficial no trabalho principal"
1692,CD,Censo Demográfico,3586,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por sexo e grupos de horas habitualmente trabalhadas por semana no trabalho principal, segundo a posição na ocupação, subgrupo e categoria do emprego e contribuição para instituto de previdência oficial no trabalho principal e a seção de atividade do trabalho principal"
1693,CD,Censo Demográfico,3587,"Pessoas de 10 anos ou mais de idade, empregadoras no trabalho principal da semana de referência, por sexo e número de empregados no trabalho principall, segundo a seção de atividade do trabalho principal"
1694,CD,Censo Demográfico,3588,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por condição de contribuição para instituto de previdência oficial no trabalho principal e em qualquer trabalho, segundo a situação do domicílio, o sexo e os grupos de idade"
1695,CD,Censo Demográfico,3589,"Pessoas de 10 anos ou mais de idade, por situação do domicílio, sexo e condição de atividade e de ocupação na semana de referência, segundo a condição de aposentada ou pensionista de instituto de previdência oficial no mês de referência, a naturalidade em relação ao município e à unidade da federação e o nível de instrução"
1696,CD,Censo Demográfico,3590,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por situação do domicílio, sexo e condição de contribuição para instituto de previdência oficial no trabalho principal e em qualquer trabalho, segundo o nível de instrução, o número de trabalhos e os grupos de horas habitualmente trabalhadas por semana no trabalho principal"
1697,CD,Censo Demográfico,3591,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por grupos de ocupação (antiga classificação) no trabalho principal, segundo o sexo e os grandes grupos de ocupação no trabalho principal"
1698,CD,Censo Demográfico,3592,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por situação do domicílio e sexo, segundo os grandes grupos, subgrupos principais, subgrupos e grupos de base da ocupação no trabalho principal"
1699,CD,Censo Demográfico,3593,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por seção de atividade (antiga classificação) do trabalho principal, segundo o sexo e a seção de atividade do trabalho principal"
1700,CD,Censo Demográfico,3594,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por situação do domicílio e sexo, segundo a seção, divisão e classe de atividade do trabalho principal"
1701,CD,Censo Demográfico,3595,"Pessoas de 10 anos ou mais de idade, total e ocupadas na semana de referência, e nível de ocupação das pessoas de 10 anos ou mais de idade, por situação do domicílio, sexo e grupos de idade"
1702,CD,Censo Demográfico,3596,"Pessoas residentes em domicíloios particulares, que frequentavam escola ou creche, exclusive as pessoas cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou seu parente, por local da escola ou creche que frequentavam, segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar per capita"
1703,CD,Censo Demográfico,3597,"Pessoas de 10 anos ou mais de idade com rendimento, Valor do rendimento nominal médio mensal e mediano mensal, das pessoas de 10 anos ou mais de idade, com rendimento, segundo a situação do domicílio, o sexo, a condição de atividade na semana de referência e a cor ou raça"
1704,CD,Censo Demográfico,3598,"Pessoas de 10 anos ou mais de idade com rendimento, Valor do rendimento nominal médio mensal e mediano mensal, das pessoas de 10 anos ou mais de idade, com rendimento, segundo a situação do domicílio, o sexo, a condição de atividade na semana de referência e o nível de instrução"
1705,CD,Censo Demográfico,3599,"Pessoas residentes em domicílios particulares, que frequentavam escola ou creche, por situação do domicílio e sexo, segundo o local da escola ou creche que frequentavam, a cor ou raça, os grupos de idade e o curso que frequentavam"
1706,CD,Censo Demográfico,3601,"Pessoas de 10 anos ou mais de idade, Valor do rendimento nominal médio mensal e mediano mensal, das pessoas de 10 anos ou mais de idade, segundo a situação do domicílio, o sexo, a condição de atividade na semana de referência, e o nível de instrução"
